19:50:24:993,spinebase,1.473551,-0.3432935,3.997746;
19:48:48:579,RWeight,-17.9;
19:50:24:998,midspine,1.485784,-0.02748314,4.024682;
19:48:48:579,TopLeft,NaN;
19:50:25:000,neck,1.493381,0.2831676,4.039165;
19:48:48:579,TopRight,NaN;
19:50:25:008,head,1.524697,0.3893324,4.04745;
19:48:48:579,BottomLeft,NaN;
19:50:25:008,shoulderleft,1.324359,0.1807631,4.012669;
19:48:48:579,BottomRight,NaN;
19:50:25:009,elbowleft,1.255404,-0.09143353,3.94164;
19:48:48:579,Weight Orientation,STATUS;
19:50:25:012,wristleft,1.227205,-0.3578938,3.896793;
19:50:25:015,RWeight,-11.2;
19:50:25:014,handleft,1.227532,-0.428919,3.898066;
19:50:25:015,TopLeft,NaN;
19:50:25:017,shoulderright,1.655399,0.1442166,4.003433;
19:50:25:015,TopRight,NaN;
19:50:25:018,elbowright,1.612792,-0.1166209,3.879576;
19:50:25:015,BottomLeft,NaN;
19:50:25:018,wristright,1.570093,-0.3694336,3.780799;
19:50:25:015,BottomRight,NaN;
19:50:25:019,handright,1.584504,-0.3732656,3.78179;
19:50:25:015,Weight Orientation,Result: ;
19:50:25:020,hipleft,1.385047,-0.3319254,3.97583;
19:50:25:019,RWeight,-11.2;
19:50:25:029,kneeleft,1.417058,-0.7646578,3.958671;
19:50:25:019,TopLeft,NaN;
19:50:25:030,footleft,1.365407,-1.270507,3.928861;
19:50:25:019,TopRight,NaN;
19:50:25:043,hipright,1.535376,-0.3484475,3.947312;
19:50:25:019,BottomLeft,NaN;
19:50:25:044,kneeright,1.635836,-0.6888094,4.036247;
19:50:25:019,BottomRight,NaN;
19:50:25:045,footright,1.409223,-1.237776,3.845749;
19:50:25:019,Weight Orientation,Result: ;
19:50:25:046,spinebase,1.440046,-0.3822127,3.955838;
19:50:25:045,RWeight,-11.4;
19:50:25:047,midspine,1.474173,-0.05036407,4.004722;
19:50:25:045,TopLeft,NaN;
19:50:25:048,neck,1.495672,0.2768503,4.037332;
19:50:25:045,TopRight,NaN;
19:50:25:049,head,1.523515,0.3896936,4.051205;
19:50:25:045,BottomLeft,NaN;
19:50:25:050,shoulderleft,1.319717,0.1755857,4.010502;
19:50:25:045,BottomRight,NaN;
19:50:25:052,elbowleft,1.255368,-0.09255323,3.940696;
19:50:25:045,Weight Orientation,Result: ;
19:50:25:053,wristleft,1.226284,-0.3669128,3.896018;
19:50:25:052,RWeight,-11.4;
19:50:25:079,handleft,1.227359,-0.4285014,3.896954;
19:50:25:052,TopLeft,NaN;
19:50:25:080,shoulderright,1.65221,0.1416044,4.001484;
19:50:25:052,TopRight,NaN;
19:50:25:082,elbowright,1.617726,-0.1207913,3.893271;
19:50:25:052,BottomLeft,NaN;
19:50:25:084,wristright,1.571565,-0.3679735,3.781571;
19:50:25:052,BottomRight,NaN;
19:50:25:088,handright,1.584764,-0.3750043,3.778849;
19:50:25:052,Weight Orientation,Result: ;
19:50:25:111,hipleft,1.35105,-0.3715149,3.934662;
19:50:25:111,RWeight,-11.4;
19:50:25:115,kneeleft,1.408903,-0.7338878,3.954018;
19:50:25:111,TopLeft,NaN;
19:50:25:119,footleft,1.366703,-1.263426,3.92884;
19:50:25:111,TopRight,NaN;
19:50:25:129,hipright,1.501792,-0.3856793,3.902184;
19:50:25:111,BottomLeft,NaN;
19:50:25:143,kneeright,1.616035,-0.7169035,4.034588;
19:50:25:111,BottomRight,NaN;
19:50:25:147,footright,1.404301,-1.251225,3.845035;
19:50:25:111,Weight Orientation,Result: ;
19:50:25:151,spinebase,1.437579,-0.3588689,3.943134;
19:50:25:148,RWeight,-10.9;
19:50:25:151,midspine,1.4493,-0.03988368,3.987823;
19:50:25:148,TopLeft,NaN;
19:50:25:161,neck,1.455532,0.2736046,4.018687;
19:50:25:148,TopRight,NaN;
19:50:25:178,head,1.492454,0.3906788,4.038638;
19:50:25:148,BottomLeft,NaN;
19:50:25:180,shoulderleft,1.29022,0.1789792,3.982348;
19:50:25:148,BottomRight,NaN;
19:50:25:182,elbowleft,1.241289,-0.1139264,3.917275;
19:50:25:148,Weight Orientation,Result: ;
19:50:25:184,wristleft,1.22321,-0.3725224,3.890122;
19:50:25:185,RWeight,-11.1;
19:50:25:195,handleft,1.227683,-0.4406461,3.889053;
19:50:25:185,TopLeft,NaN;
19:50:25:213,shoulderright,1.612626,0.1419344,3.985052;
19:50:25:185,TopRight,NaN;
19:50:25:215,elbowright,1.579899,-0.1475542,3.84071;
19:50:25:185,BottomLeft,NaN;
19:50:25:219,wristright,1.554564,-0.3705812,3.764626;
19:50:25:185,BottomRight,NaN;
19:50:25:221,handright,1.551425,-0.362163,3.766184;
19:50:25:185,Weight Orientation,Result: ;
19:50:25:245,hipleft,1.347512,-0.3459358,3.91356;
19:50:25:244,RWeight,-11.3;
19:50:25:247,kneeleft,1.396499,-0.8167376,3.959478;
19:50:25:244,TopLeft,NaN;
19:50:25:250,footleft,1.345407,-1.306289,3.911175;
19:50:25:244,TopRight,NaN;
19:50:25:253,hipright,1.500578,-0.3649962,3.897073;
19:50:25:244,BottomLeft,NaN;

19:50:25:277,kneeright,1.599612,-0.7782685,4.025114;
19:50:25:244,BottomRight,NaN;
19:50:25:281,footright,1.411339,-1.273083,3.816777;
19:50:25:244,Weight Orientation,Result: ;
19:50:25:316,spinebase,1.414624,-0.3560055,3.923422;
19:50:25:284,RWeight,-11.4;
19:50:25:317,midspine,1.424641,-0.04083098,3.965833;
19:50:25:284,TopLeft,NaN;
19:50:25:326,neck,1.429592,0.2691656,3.994932;
19:50:25:284,TopRight,NaN;
19:50:25:343,head,1.459066,0.3864612,4.01682;
19:50:25:284,BottomLeft,NaN;
19:50:25:347,shoulderleft,1.276762,0.184163,3.958996;
19:50:25:284,BottomRight,NaN;
19:50:25:349,elbowleft,1.233875,-0.09913541,3.906471;
19:50:25:284,Weight Orientation,Result: ;
19:50:25:351,wristleft,1.213546,-0.3697386,3.883628;
19:50:25:351,RWeight,-11.3;
19:50:25:353,handleft,1.221175,-0.4429795,3.886209;
19:50:25:351,TopLeft,NaN;
19:50:25:359,shoulderright,1.574449,0.1415125,3.962492;
19:50:25:351,TopRight,NaN;
19:50:25:380,elbowright,1.566539,-0.1368941,3.829271;
19:50:25:351,BottomLeft,NaN;
